Fi	ne,Dig	ital & Perf	Arts												
															
															
						Risner	-MTWRF-	7:30- 3:50PM	OFF		0				
															
O		EDEC1150	01	Intro Early Child Educ/Develop	3.00	Liu, K	--T-R--	2:00- 3:15PM	EDU	126	25		24	0	EDUC
															
O		EDEC2255	01	Develop Appro Prac Early Child	3.00	Crabtree	---W---	1:00- 3:50PM	EDU	139	25		24	0	EDUC
															
O		EDEC2283	01	Adm Early Child Prog & Fam/Comm	3.00	Rice	----R--	1:00- 3:50PM	EDU	134	25		24	0	
															
O		EDEC4415	01	Teach Devel Math Early Child Ed	3.00	Leedom	---W---	8:00-11:50AM	EDU	126	25		20	0	EDUC
															
						Leedom	-MTWR--	8:00-10:00AM	OFF		0				
															
						Leedom	-----F-	8:00- 8:50AM	EDU	139	25				
															
						Leedom	---W---	8:00-11:50AM	EDU	126	25				
															
O		EDEC4416	01	Teach Develop Sci Early Child Ed	3.00	Carlson	----R--	8:00-11:50AM	EDU	139	25		20	0	EDUC
															
						Carlson	-MTWR--	10:00-12:00PM	OFF		0				
															
						Carlson	-----F-	9:00- 9:50AM	EDU	139	25				
															
						Carlson	----R--	8:00-11:50AM	EDU	139	25				
															
O		EDEC4420	01	Teach Devel Lang Art Early Child	3.00	Liu, K	-M-----	8:00-11:50AM	EDU	139	25		24	0	EDUC
															
						Liu, K	-MTWR--	12:00- 1:50PM	OFF		0				
															
						Liu, K	-----F-	10:00-10:50AM	EDU	139	25				
															
						Liu, K	-M-----	8:00-11:50AM	EDU	139	25				
															
O		EDEC4421	01	Teach Devel Soc Stds Early Child	3.00	Cohen	--T----	8:00-11:50AM	EDU	139	25		24	0	EDUC
															
						Cohen	-MTWR--	2:00- 3:50PM	OFF		0				
															
						Cohen	-----F-	11:00-11:50AM	EDU	139	25				
															
						Cohen	--T----	8:00-11:50AM	EDU	139	25				
															
O		EDEC4490	01	Directed Teaching and Seminar	12.00	Risner	-MTWRF-	8:00- 3:50PM	OFF		0		25	0	EDU1
															
						Risner	--T----	4:00- 5:40PM	EDU	126	25				
															
O		EDEC4491	01	Guidance/Class Mgt Early Child	2.00	Leedom	--T----	3:40- 5:20PM	EDU	134	25		16	0	
															
O		EDIS2250	01	Exceptional Learning Needs (ELN)	2.00	Ocheing-Sa	-M-----	8:00- 9:50AM	EDU	134	25		25	0	EDUC
															
O		EDIS2250	02	Exceptional Learning Needs (ELN)	2.00	Ocheing-Sa	-M-----	10:00-11:50AM	EDU	134	25		25	0	EDUC
															
O		EDIS3256	51	Foundations: Early Childhood	2.00	Sturgeon	--T----	3:30- 5:10PM	EDU	130	25		20	0	EDUC
															
				Mild/Moderate/Severe											
															
O		EDIS3285	01	Foundations for Intervention	3.00	Ocheing-Sa	--T-R--	8:00-11:50AM	EDU	134	25		24	0	EDUC
															
				Specialists, Fld/Practicum (3hr)		Ocheing-Sa	-------	TBA	OFF		0				
															
						Ocheing-Sa	--T-R--	8:00-11:50AM	EDU	134	25				
															
O		EDIS3311	51	Assessment/Diag/Prescription	3.00	Ocheing-Sa	--T----	5:30- 8:00PM	EDU	134	25		20	0	EDUC
															
					*	*** Blende	d-Hybrid	Online Cours	e *						
															
O		EDIS3314	51	Behavior:Interven/Maint/Remedia	3.00	Sturgeon	-M-----	5:30- 8:00PM	EDU	134	25		10	0	EDUC
															
					*	*** Blende	d-Hybrid	Online Cours	e *						
															
O		EDIS4423	51	Instruc:Accom/Alter/Strat Early	3.00	Myers	---W---	4:30- 7:00PM	EDU	130	25	08/18/14-10/12/14	20	0	EDUC
															
					*	*** Blende	d-Hybrid	Online Cours	e *						
															
O		EDIS4485	01	App of Rsrch/Practice & Seminar	2.00	Myers	---W---	1:00- 2:50PM	EDU	134	25	08/18/14-10/12/14	20	0	EDUC
															
						Myers	--T-RF-	8:00- 3:50PM	OFF		0	08/18/14-10/12/14			
															
O		EDIS4490	51	Clinical Practice:IS 1	5.00	Myers	--T----	3:50- 5:20PM	EDU	109	15	10/13/14-12/05/14	24	0	EDU2
															
						Myers	-MTWRF-	8:00- 3:45PM	OFF		0	10/13/14-12/05/14			
															
O		EDMC3285	01	Foundation Middle Childhood Educ	3.00	Carlson	-M-W---	10:00-11:50AM	EDU	124	25		24	0	EDUC
															
						Carlson	-M-W---	8:00-11:50AM	OFF		0				
															
						Carlson	-M-W---	10:00-11:50AM	EDU	124	25				
															
O		EDMC4470	01	Middle School Curr/Instruc/Mgt	2.00	Shipley	-M-----	12:00- 1:50PM	EDU	124	25		24	0	EDUC
															
O		EDMC4472	01	Tch Language Arts Middle School	3.00	Spradlin	-M-----	9:00-10:50AM	EDU	130	25		15	0	EDUC
															
						Spradlin	-M-----	9:00-10:50AM	EDU	130	25				
															
						Spradlin	--TWR--	7:30-11:50AM	OFF		0				
															
						Spradlin	-M-----	9:00-10:50AM	EDU	130	25				
															
						Spradlin	---W---	9:00-10:50AM	EDU	134	25				
															
						Spradlin	---W---	9:00-10:50AM	EDU	134	25				
															
O		EDMC4473	01	Teaching Math in Middle School	3.00	McKinney	-M-----	10:00-11:50AM	EDU	109	15		15	0	EDUC
															
						McKinney	--TWR--	7:30-11:50AM	OFF		0				
															
						McKinney	---W---	10:00-11:50AM	EDU	109	15				
															
						McKinney	---W---	10:00-11:50AM	EDU	109	15				
															
O		EDMC4475	01	Teach Soc Studies Middle School	3.00	Risner	--T-R--	8:00- 9:50AM	EDU	124	25		15	0	EDUC
															
						Risner	--TWR--	7:30-11:50AM	OFF		0				
															
						Risner	-----F-	8:00- 9:50AM	EDU	124	25				
															
						Risner	--T-R--	8:00- 9:50AM	EDU	124	25				
															
O		EDMC4476	01	Teaching Science Middle School	3.00	Carlson	-M-W---	8:00- 9:50AM	EDU	124	25		15	0	EDUC
															
						Carlson	-M-----	8:00- 9:50AM	EDU	124	25				
															
						Carlson	--TWR--	7:30-11:50AM	OFF		0				
															
						Carlson	-M-W---	8:00- 9:50AM	EDU	124	25				
															
O		EDMC4490	51	Directed Teaching and Seminar	10.00	Risner	--T----	4:00- 5:40PM	EDU	126	25		24	0	EDU1
															
						Risner	-------	TBA	OFF		0				
															
O		EDRE2202	51	Foundations of Literacy	3.00	Liu, K	-M-----	5:00- 7:30PM	EDU	126	25		24	0	EDUC
															
O		EDRE2204	51	Teach Phonics:Read, Write, Spell	3.00	Cohen	---W---	5:00- 7:30PM	EDU	126	25		24	0	EDUC
															
O		EDRE3305	01	Teaching Reading in Content Area	3.00	Risner	-M-W-F-	1:00- 1:50PM	EDU	126	25		20	0	EDUC
															
O		EDUC1115	01	Intro to Teaching Profession	3.00	Leedom	-M-----	9:00-11:50AM	EDU	126	25		24	0	EDUC
															
						Leedom	---W---	8:00-11:50AM	OFF		0				
															
O		EDUC1115	02	Intro to Teaching Profession	3.00	Harvey	--T----	9:00-11:50AM	EDU	126	25		24	0	EDUC
															
						Harvey	----R--	8:00-11:50AM	OFF		0				
															
O		EDUC1115	04	Intro to Teaching Profession	3.00	Leedom	----R--	9:00-11:50AM	EDU	126	25		24	0	EDUC
															
						Leedom	--T----	8:00-11:50AM	OFF		0				
															
O		EDUC2215	01	Orientation to Education	1.00	Weber	---W---	12:00- 1:50PM	EDU	130	25	08/18/14-10/12/14	20	0	
															
						Weber	-M-----	12:00- 1:50PM	EDU	130	25	08/18/14-10/12/14			
															
O		EDUC2230	01	Educ. Media,Technology,Computers	3.00	Cohen	--T-R--	12:00- 1:15PM	EDU	130	25		23	0	EDUC
															
O		EDUC2230	02	Educ. Media,Technology,Computers	3.00	Harvey	--T-R--	2:00- 3:15PM	EDU	130	25		23	0	EDUC
															
O		EDUC2240	01	School and Society	3.00	Carlson	--T-R--	12:00- 1:20PM	EDU	124	25		25	0	EDUC
															
O		EDUC2245	01	Education in Multi-Cul Society	2.00	Huang	---W---	8:00- 9:50AM	EDU	130	25		24	0	EDUC
															
O		EDUC2245	02	Education in Multi-Cul Society	2.00	Huang	---W---	10:00-11:50AM	EDU	130	25		24	0	EDUC
															
O		EDUC2248	01	Diversity:Cult/Exceptionalities	1.00	Ocheing-Sa	-----F-	10:00-11:50AM	OFF		0		25	0	EDUC
															
						Ocheing-Sa	-----F-	8:00- 9:50AM	EDU	130	25				
															
O		EDUC2248	02	Diversity:Cult/Exceptionalities	1.00	Huang	-----F-	8:00- 9:50AM	OFF		0		25	0	EDUC
															
						Huang	-----F-	10:00-11:50AM	EDU	130	25				
															
O		EDUC4495	01	Student Teaching Seminar Abroad	2.00	Huang	-------	TBA			0		20	0	EDUC
															
O		EDUC4495	02	Independent Study	1.00	Huang	--T----	4:00- 4:50PM	EDU	124	25		5	0	EDUC
															
O		EDUC4495	51	Tps Nature/Needs/Mild Disability	3.00	Sturgeon	---W---	5:30- 8:00PM	EDU	139	25	10/13/14-12/05/14	10	0	EDUC
															
O		EDVA4490	51	Clin Practice/Sem:Art Educ P-12	10.00	Risner	--T----	4:00- 5:40PM	EDU	126	25		24	0	EDU1
															
						Risner	-MTWRF-	7:30- 3:50PM	OFF		0				
															
O		SIGN1010	01	Introduction to Sign Language	3.00	Malizio	--T-R--	12:30- 2:55PM	EDU	139	25	08/18/14-10/12/14	24	0	
															
O		SIGN1010	02	Introduction to Sign Language	3.00	Malizio	--T-R--	3:00- 5:25PM	EDU	139	25	08/18/14-10/12/14	24	0	
															
O		SIGN1010	52	Introduction to Sign Language	3.00	Walter	---W---	4:00- 8:42PM	EDU	124	25	08/18/14-10/12/14	25	0	
															
O		SIGN1111	51	American Sign Language 1	3.00	Malizio	----R--	4:00- 8:42PM	EDU	139	25	10/13/14-12/05/14	25	0	
															
O		SIGN1112	51	Tech/Conversation ASL Lab 1	3.00	Walter	-M-----	5:00- 9:42PM	EDU	124	25	10/13/14-12/05/14	25	0	EDUC
															
O		SIGN1121	51	Orientation to Deafness	3.00	Walter	--T----	5:00- 7:30PM	EDU	124	25		15	0	
															
O		SOCI4435	01	Teaching Social Studies Gr 7-12	3.00	Risner	--T-R--	8:00- 9:50AM	EDU	124	25		15	0	
															
						Risner	--TWR--	7:30-11:50AM	OFF		0				
															
						Risner	--T-R--	8:00- 9:50AM	EDU	124	25				
															
						Risner	-----F-	8:00- 9:50AM	EDU	124	25				
															
M	asters	Education													
															
O		EDCI6602	51	Curric. Planning/Implem. PreK-6	3.00	Cohen	-M-----	5:30- 8:00PM	EDU	130	25	08/18/14-10/12/14	20	0	MECI
															
					*	*** Blende	d-Hybrid	Online Cours	e *						
															
O		EDCI6603	51	Curric. Planning & Implem. 6-12	3.00	Washburn	--T----	5:30- 8:00PM	EDU	130	25	08/18/14-10/12/14	20	0	MECI
															
					*	*** Blende	d-Hybrid	Online Cours	e *						
															
O		EDCI6604	51	Adv. Assessment/Curr. & Instr.	3.00	Shipley	---W---	5:30- 8:00PM	EDU	130	25	10/13/14-12/05/14	20	0	MECI
															
					*	*** Blende	d-Hybrid	Online Cours	e *						
															
O		EDIS6250	52	Nature/Needs of Students with	3.00	Sturgeon	---W---	5:30- 8:00PM	EDU	139	25	10/13/14-12/05/14	20	0	MEIS
															
				Mild/Moderate Disabilities		Sturgeon	-------	TBA	OFF		0	10/13/14-12/05/14			
															
					*	*** Blende	d-Hybrid	Online Cours	e *						
															
O		EDIS6311	51	Assessment & Inst. Planning for	2.00	Ocheing-Sa	--T----	5:30- 8:00PM	EDU	134	25		10	0	MEIS
															
				Indv. with Mild/Mod. Disability											
															
					*	*** Blende	d-Hybrid	Online Cours	e *						
															
O		EDIS6314	51	Classroom Mngt. and Behavioral	3.00	Sturgeon	-M-----	5:30- 8:00PM	EDU	134	25		15	0	MEIS
															
				Interventions		Sturgeon	-------	TBA	OFF		0				
															
					*	*** Blende	d-Hybrid	Online Cours	e *						
															
O		EDIS6425	51	Curr/Instr for K-12 Child w/Expt	2.00	Myers	---W---	5:30- 8:00PM	EDU	130	25	08/18/14-10/12/14	24	0	MEIS
															
				Needs											
															
					*	*** Blende	d-Hybrid	Online Cours	e *						
															
O		EDTL6803	01	Coaching & Mentoring the Teacher	3.00	Sturgeon	-MTWRF-	8:00- 3:30PM	OFF		0	08/18/14-10/12/14	10	0	
															
				Leader		Sturgeon	--T----	5:30- 8:20PM	EDU	139	25	08/18/14-10/12/14			
															
O		EDUC5501	51	Cognitive/Motivational Theories	3.00	Washburn	----R--	5:30- 8:00PM	EDU	130	25	10/13/14-12/05/14	24	0	MEUC
															
				in the Classroom											
															
					*	*** Blende	d-Hybrid	Online Cours	e *						
															
O		EDUC5502	51	Technology Integration Learning	3.00	Huang	----R--	5:30- 8:00PM	EDU	130	25	08/18/14-10/12/14	24	0	MEUC
															
					*	*** Blende	d-Hybrid	Online Cours	e *						
															
O		EDUC5508	02	Capstone Project	1.00	Sturgeon	-------	TBA			0		4	0	MEUC
															
O		EDUC5508	03	Capstone Project	1.00	Myers	-------	TBA			0		1	0	MEUC
															
O		EDUC5508	04	Capstone Project	1.00	Shipley	-------	TBA			0		4	0	MEUC
															
O		EDUC5508	06	Capstone Project	1.00	Liu, K	-------	TBA			0		4	0	MEUC
															
O		EDUC5508	09	Capstone Project	1.00	Myers	-------	TBA			0		1	0	MEUC
															
O		EDUC5509	01	Research and Practice	1.00	Sturgeon	-------	TBA			0		4	0	MEUC
															
					*	***Contact	DTE for	Authorizatio	n*						
															
O		EDUC5595	02	Tps: International Education	1.00	Huang	--T----	4:00- 4:50PM	EDU	124	25		5	0	MEUC
															
O		EDUC5599	01	K-12 Quality Matters Rubric	1.00	Washburn	-------	TBA			0		1	0	
															
E	nginee	ring Techno	logie	s											
															
O		ETCA1101	01	Engineering Drawing 1	3.00	Vestich	--T-R--	10:00-12:15PM	ATC	101	22		22	0	ENGT
															
O		ETCA1201	01	Introduction to CADD	3.00	Vestich	-M-W---	2:00- 4:15PM	ATC	105	24		20	0	ENGT
															
O		ETCA1501	90	CADD Presentation 1	3.00	Vestich	-------	TBA	ONLI	ONLI	500		22	0	ENGT
															
					*	**** Onlin	e Course	**							
															
O		ETCA2201	51	Small Building Design	3.00	Bratt	--T----	5:30- 9:40PM	ATC	105	24		12	0	ENGT
															
O		ETCA2301	01	Advanced 3-D CADD Design	3.00	Vestich	--T-R--	2:00- 4:15PM	ATC	105	24		12	0	ENGT
															
O		ETCA2401	01	Computer Aided Mach/Mach Tools	3.00	Spriggs	----R--	5:30- 7:05PM	ATC	160	24		8	0	ENGT
															
						Spriggs	----R--	7:10- 9:40PM	ATC	170	50				
															
O		ETCO1115	51	Comp Programming for Technology	3.00	Conkel	-M-----	5:30- 9:40PM	ATC	105	24		24	0	ENGT
															
O		ETCO1120	01	Intro STEM Computer Programming	3.00	Kosan	-M-W---	11:00- 1:15PM	ATC	110	24		20	0	ENGT
															
O		ETCO1120	02	Intro STEM Computer Programming	3.00	Kosan	-M-W---	1:30- 3:45PM	ATC	110	24		20	0	ENGT
															
O		ETCO1150	90	HTML Programming/Web Page Design	3.00	Vestich	-------	TBA	ONLI	ONLI	500		20	0	ENGT
															
					*	**** Onlin	e Course	**							
															
O		ETCO1310	01	Fluid Power	3.00	Warfield	-M-----	8:00-10:05AM	KRI	150	40		24	0	ENGT
															
						Warfield	---W---	8:00-10:05AM	ATC	309	24				
															
O		ETCO1310	02	Fluid Power	3.00	Warfield	-M-----	8:00-10:05AM	KRI	150	40		24	0	ENGT
															
						Warfield	---W---	10:10-12:10PM	ATC	309	24				
															
O		ETCO2225	01	Indus Mgt/Occup Safety/Health	3.00	Hilgarth	-M-W---	8:30- 9:50AM	ATC	201	28		28	0	
															
O		ETCO2310	01	Statics & Strengths	3.00	Warfield	--T-R--	10:30-11:45AM	ATC	303	24		24	0	
															
O		ETCO3185	05	Engr. Internship-Electro Mech.	4.00	Warfield	-------	TBA			0		20	0	
															
					*	***Instruc	tor Perm	ission Requir	ed*						
															
O		ETCO4999	01	Tps: Senior Project CET Design	3.00	Hudson	-------	TBA			0		1	0	
															
					*	*** Instru	ctor Per	mission Req'd	*						
															
O		ETEC2101	01	Data Structures	3.00	Hudson	-M-W---	1:30- 3:45PM	ATC	103	20		29	0	ENGT
															
O		ETEC2101	02	Data Structures	3.00	Witherell	--T-R--	12:00- 2:15PM	ATC	204	30		29	0	ENGT
															
					*	***Dept Ch	air Perm	ission Requir	ed*						
															
O		ETEC2301	01	Programmable Logic	3.00	Teeters	--T-R--	6:00- 8:15PM	ATC	301	20		20	0	ENGT
															
O		ETEC2601	51	Database Systems	3.00	Kosan	-M-W---	5:00- 7:15PM	ATC	110	24		20	0	ENGT
															
O		ETEC3401	01	Algorithms	3.00	Holbrook	---W-F-	9:00-11:15AM	ATC	103	20		25	0	ENGT
															
O		ETEC3402	51	Automata and Formal Languages	3.00	Hudson	-M-W---	5:00- 7:15PM	ATC	103	20		20	0	ENGT
															
O		ETEC3501	01	Advanced Circuit Analysis	3.00	Teeters	--T-R--	3:30- 5:45PM	ATC	301	20		20	0	ENGT
															
O		ETEC3701	01	Operating Systems 1	3.00	Hudson	--T-R--	9:30-11:45AM	ATC	103	20		25	0	ENGT
															
O		ETEC4501	01	Digital Controls 1	3.00	Teeters	--T-R--	12:00- 2:15PM	ATC	263	24		20	0	ENGT
															
O		ETEM1110	01	Electrical Fundamentals 1 (DC)	3.00	Warfield	--T-R--	8:00- 8:50AM	ATC	134	60		26	0	ENGT
															
						Warfield	--T-R--	9:00-10:05AM	ATC	304	24				
															
O		ETEM1110	02	Electrical Fundamentals 1 (DC)	3.00	Warfield	--T-R--	8:00- 8:50AM	ATC	134	60		26	0	ENGT
															
						Warfield	-M-----	10:10-12:10PM	ATC	304	24				
															
O		ETEM1110	51	Electrical Fundamentals 1 (DC)	3.00	Teeters	-M-----	5:30- 7:10PM	ATC	303	24		26	0	ENGT
															
						Teeters	-M-----	7:20- 9:50PM	ATC	304	24				
															
O		ETEM1510	51	Intro to Electricity/Electronics	3.00	Priode	----R--	5:30- 7:10PM	ATC	303	24		24	0	ENGT
															
						Priode	----R--	7:20- 9:50PM	ATC	304	24				
															
O		ETEM2212	01	Digital Logic	4.00	Priode	-M-W---	2:00- 3:15PM	ATC	303	24		24	0	ENGT
															
						Priode	--T-R--	2:00- 3:15PM	ATC	304	24				
															
O		ETEM2514	51	EM Systems	4.00	Priode	--T----	5:00- 7:30PM	ATC	303	24		24	0	ENGT
															
						Priode	--T----	7:45-10:15PM	ATC	304	24				
															
O		ETEV1110	01	Intro to Environmental Engr	3.00	Essman, M	--T-R--	10:30-11:45AM	ATC	205	25		24	0	ENGT
															
O		ETEV2220	01	Hazardous Waste Management	3.00	Ison	--T----	4:00- 6:15PM	ATC	205	25		20	0	ENGT
															
						Ison	----R--	4:00- 6:15PM	ATC	205	25				
															
O		ETEV2230	01	Intro to Solid Waste Mgt Tech	4.00	Ison	--T----	1:00- 2:40PM	ATC	205	25		25	0	
															
						Ison	----R--	1:00- 2:40PM	ATC	205	25				
															
O		ETEV2240	51	Industrial Waste Treatment	3.00	Warfield	-M-----	5:30- 7:10PM	ATC	201	28		18	0	ENGT
															
						Warfield	-M-----	7:20- 9:50PM	ATC	306	18				
															
O		ETEV3310	51	Thermodynamics	3.00	Ison	---W---	6:00- 8:30PM	ATC	205	25		25	0	
															
O		ETEV4410	01	Engr Hydrology for Technologists	3.00	Ison	-M-----	2:00- 4:15PM	ATC	205	25		16	0	ENGT
															
						Ison	---W---	2:00- 4:15PM	ATC	205	25				
															
O		ETEV4420	51	Intro to Geographic Info Systems	3.00	Penn, M	----R--	5:30- 9:40PM	ATC	105	24		16	0	ENGT
															
O		ETGG1801	01	Game Programming Foundations 1	3.00	Witherell	-M-W---	9:00-11:15AM	ATC	204	30		20	0	ENGT
															
O		ETGG1801	02	Game Programming Foundations 1	3.00	Witherell	-M-W---	2:30- 4:45PM	ATC	204	30		20	0	ENGT
															
O		ETGG1801	03	Game Programming Foundations 1	3.00	Holbrook	---W-F-	5:00- 7:15PM	ATC	204	30		20	0	ENGT
															
O		ETGG1801	51	Game Programming Foundations 1	3.00	Holbrook	--T-R--	6:00- 8:15PM	ATC	204	30		20	0	ENGT
															
O		ETGG1801	52	Game Programming Foundations 1	3.00	Holbrook	--T-R--	8:30-10:45PM	ATC	204	30		20	0	ENGT
															
O		ETGG2801	01	Computer Graphics 1	3.00	Hudson	--T-R--	3:00- 5:15PM	ATC	204	30		20	0	ENGT
															
O		ETGG3801	01	Realtime Interactive Prog. 1	3.00	Witherell	-M-W---	11:30- 1:45PM	ATC	204	30		20	0	ENGT
															
O		ETGG4801	01	Digital Simulation Design Lab 1	3.00	Holbrook	---W-F-	12:00- 2:55PM	ATC	203	10		20	0	ENGT
															
O		ETGG4803	01	Artificial Intelligence	3.00	Witherell	--T-R--	9:30-11:45AM	ATC	204	30		20	0	ENGT
															
O		ETPL1100	01	Plastics Manufacturing	3.00	Miller	-M-W---	2:00- 3:15PM	ATC	164	20		24	0	ENGT
															
O		ETPL2220	01	Plastics Processing 2	4.00	Miller, A	--T-R--	10:00-11:15AM	ATC	160	24		6	0	ENGT
															
						Miller, A	--T----	11:20- 1:50PM	ATC	180	50				
															
O		ETPL2220	02	Plastics Processing 2	4.00	Miller, A	--T-R--	10:00-11:15AM	ATC	160	24		6	0	ENGT
															
						Miller, A	----R--	11:20- 1:50PM	ATC	180	50				
															
O		ETPL2235	01	Stat Process/Quality Control	4.00	Miller, A	-M-W---	12:00- 1:40PM	ATC	160	24		24	0	ENGT
															
O		ETPL3320	01	Plant Layout and Cost Analysis	4.00	Hilgarth	--T-R--	2:00- 3:40PM	ATC	160	24		24	0	ENGT
															
O		ETPL3330	01	Properties of Polymers 2	4.00	Miller	-M-W---	10:00-11:40AM	ATC	160	24		24	0	ENGT
															
O		ETPL3345	01	Advanced Processing 1	4.00	Miller, A	-M-W---	2:00- 3:40PM	ATC	160	24		24	0	ENGT
															
O		ETPL3360	01	Plastic Part and Mold Design	4.00	Miller	--T-R--	12:00- 1:40PM	ATC	160	24		24	0	ENGT
															
O		ETPL4470	51	Part and Mold Making and Foams	4.00	Spriggs	--T----	5:30- 9:20PM	ATC	160	24		12	0	ENGT
															
H	ealth	Sciences													
															
O		DTHY1102	01	DH Theory and Techniques 1	4.00	Kamer	--T-R--	8:00-10:50AM	HEA	166	24		26	0	DTHY
															
						Kamer	---W---	1:00- 2:50PM	KRI	250	40				
															
O		DTHY1110	01	Dental Head/Neck Anat/Histology	4.00	Chrisman	--T-R--	1:00- 2:50PM	HEA	201	32		24	0	DTHY
															
O		DTHY2203	01	DH Care:Special Needs and Ethics	1.00	Bentley	-----F-	9:00- 9:50AM	HEA	173	24		24	0	
															
O		DTHY2204	01	Clinical Dental Hygiene 4	4.00	Bentley	-MTWR--	12:00- 3:50PM	HEA	166	24		24	0	DTHY
															
O		DTHY2214	01	Dental Public Health	2.00	Duncan	-M-W---	8:00- 8:50AM	KRI	154	28		26	0	DTHY
															
O		DTHY2215	01	General and Oral Pathology	2.00	Kadel	--T-R--	9:30-10:30AM	KRI	153	26		26	0	DTHY
															
O		DTHY2216	01	Pharmacology	2.00	Bentley	-M-W---	9:00- 9:50AM	KRI	154	28		26	0	DTHY
															
O		DTHY2218	01	Local Anesthesia & Pain Control	2.00	Kadel	-----F-	12:00-12:50PM	HEA	166	24		24	0	DTHY
															
						Kadel	-----F-	1:00- 3:50PM	HEA	166	24				
															
O		EMTP1010	01	First Aid & CPR	2.00	Redoutey	-M-----	2:00- 3:50PM	ATC	209	45		20	0	EMTP
															
O		EMTP1010	02	First Aid & CPR	2.00	Lodwick	--T----	2:00- 3:50PM	ATC	209	45		20	0	EMTP
															
O		EMTP1010	03	First Aid & CPR	2.00	Lodwick	----R--	2:00- 3:50PM	ATC	209	45		20	0	EMTP
															
O		EMTP1010	04	First Aid & CPR	2.00	Redoutey	---W---	2:00- 3:50PM	ATC	209	45		20	0	EMTP
															
O		EMTP1020	03	CPR	1.00	Turner	U-----S	9:00- 5:00PM	ATC	209	45	08/18/14-10/12/14	24	0	EMTP
															
					*	***Meets S	at & Sun	-0.83333333333333310	3*						
															
O		EMTP1020	04	CPR	1.00	Pate	#NAME?	9:00- 5:00PM	HEA	201	32	10/13/14-12/05/14	24	0	EMTP
															
					*	***Meets F	ri & Sat	-0.73333333333333311	6*						
															
O		EMTP1100	51	Emergency Victim Care - Lecture	6.00	Turner	--T-R--	6:00- 9:50PM	ATC	209	45		20	0	EMTP
															
						Turner	-------	TBA			0				
															
O		EMTP1101	01	Emergency Victim Care - Lab	2.00	Turner	-------	TBA			0		24	0	EMTP
															
O		EMTP1102	01	Emergency Victim Care - Clinical	2.00	Turner	-------	TBA			0		24	0	EMTP
															
O		EMTP1120	01	EMS Systems	2.00	Redoutey	-------	TBA			0		20	0	EMTP
															
O		EMTP1130	01	Major Incident Response	1.00	Turner	-------	TBA			0		20	0	EMTP
															
O		EMTP2100	51	Paramedic Skills 1	5.00	Redoutey	-M-----	8:00-10:20PM	ATC	209	45		20	0	EMTP
															
						Redoutey	---W---	6:00- 8:20PM	ATC	209	45				
															
						Redoutey	-M-----	6:00- 7:50PM	ATC	205	25				
															
O		EMTP2101	51	Paramedic Skills 1 Lab	2.00	Redoutey	---W---	8:30-10:20PM	ATC	209	45		20	0	EMTP
															
O		EMTP2102	01	Paramedic Skills 1 Clinical	2.00	Turner	-------	TBA			0		12	0	
															
O		EMTP2102	02	Paramedic Skills 1 Clinical	2.00	Turner	-------	TBA			0		12	0	
															
O		EMTP2200	51	Paramedic Skills 2	4.00	Turner	--T----	6:00- 9:30PM	HEA	230	24		20	0	EMTP
															
						Turner	#NAME?	TBA			0				
															
					*	***Class m	eets 2 S	at.'s Arrange	d *						
															
O		MLTC1140	01	Introduction to Medical Lab	3.00	Thoroughma	-M-W---	1:00- 2:20PM	HEA	202	32		12	0	MLTC
															
						Thoroughma	-M-W---	2:30- 3:20PM	HEA	217	24				
															
O		MLTC1140	02	Introduction to Medical Lab	3.00	Thoroughma	-M-W---	1:00- 2:20PM	HEA	202	32		12	0	MLTC
															
						Thoroughma	-----F-	9:00-11:20AM	HEA	217	24				
															
O		MLTC2165	01	Urinalysis and Body Fluids	3.00	McGlone	--T-R--	1:00- 1:50PM	HEA	202	32		24	0	MLTC
															
						McGlone	--T-R--	2:00- 3:20PM	HEA	217	24				
															
O		MLTC2170	01	Immunohematology/Serology	5.00	Thoroughma	--T-R--	10:00-11:20AM	HEA	217	24		24	0	MLTC
															
						Thoroughma	--T-R--	8:00- 9:50AM	HEA	226	36				
															
O		MLTC2180	01	Microbiology/Parasitology	5.00	McGlone	-M-W---	8:00- 9:50AM	HEA	226	36		24	0	MLTC
															
						McGlone	-M-W---	10:00-11:20AM	HEA	217	24				
															
						McGlone	--T----	11:30-12:30PM	HEA	217	24				
															
O		MLTC2999	01	Special Topics in Parasitology	2.00	McGlone	-M-----	1:00- 3:00PM	HEA	201	32		26	0	
															
O		RDLT1221	01	Radiographic Procedures 2	3.00	Shifko, S	-M-W---	1:30- 2:50PM	HEA	226	36		30	0	RDLT
															
						Shifko, S	-------	TBA			0				
															
O		RDLT1240	01	Imaging Science and Equipment	3.00	Shifko, S	-M-W---	12:00- 1:20PM	HEA	226	36		30	0	RDLT
															
O		RDLT1290	01	Clinical Experience 1	2.00	Shifko, S	-------	TBA	OFF		0		30	0	RDLT
															
O		RDLT2251	01	Radiobiology and Rad Protection	2.00	Renfroe	--T-R--	2:00- 2:50PM	HEA	226	36		30	0	
															
O		RDLT2260	01	Imaging Technology	3.00	Renfroe	--T-R--	12:00- 1:20PM	HEA	226	36		30	0	
															
O		RDLT2290	01	Clinical Experience 4	3.00	Shifko, S	-------	TBA	OFF		0		30	0	RDLT
															
O		RPTT1110	01	Cardiopulmonary/Renal Anat/Phys	4.00	France	----R--	1:00- 2:50PM	HEA	230	24		24	0	
															
						France	--T----	1:00- 2:50PM	HEA	230	24				
															
